Customer_ID,Customer_Status,Churn,Churn_Score,Churn_Category,Churn_Reason,Satisfaction_Score,CLTV,Age,Gender,Senior_Citizen,Tenure_in_Months,Contract,Monthly_Charge,Total_Charges,Total_Revenue,Internet_Service,Internet_Type,Phone_Service,Unlimited_Data,Avg_Monthly_GB_Download,Avg_Monthly_Long_Distance_Charges,City,State,Country,Payment_Method
0969-RGKCU,Stayed,0,24,,,4,5137,31,Male,0,37,One Year,$19.80,$677.05,"$2,264.00",0,,1,0,0,$43.68,Woodland Hills,California,United States,Credit Card
7233-PAHHL,Stayed,0,24,,,4,5825,57,Male,0,66,Two Year,$84.00,"$5,714.25","$6,124.77",1,DSL,1,1,26,$6.22,South Gate,California,United States,Credit Card
6890-PFRQX,Stayed,0,24,,,3,4466,56,Male,0,18,Month-to-Month,$69.50,"$1,199.40","$1,419.18",1,DSL,1,1,8,$12.21,Sacramento,California,United States,Mailed Check
9522-ZSINC,Stayed,0,24,,,3,2252,34,Male,0,13,One Year,$19.95,$253.80,$349.09,0,,1,0,0,$7.33,Santa Rosa,California,United States,Bank Withdrawal
7056-IMHCC,Churned,1,94,Price,Price too high,1,5884,69,Male,1,53,Month-to-Month,$101.90,"$5,549.40","$5,970.22",1,Fiber Optic,1,1,6,$7.94,Torrance,California,United States,Bank Withdrawal
9026-LHEVG,Stayed,0,24,,,4,2973,45,Female,0,9,Month-to-Month,$40.75,$359.40,$379.40,1,DSL,0,0,21,$0.00,Boulevard,California,United States,Bank Withdrawal
5345-BMKWB,Stayed,0,24,,,4,4964,29,Male,0,8,Month-to-Month,$20.25,$158.35,$198.19,0,,1,0,0,$4.98,San Francisco,California,United States,Credit Card
8812-ZRHFP,Stayed,0,24,,,3,2923,53,Female,0,30,One Year,$86.45,"$2,538.05","$3,990.95",1,Fiber Optic,1,1,58,$48.43,San Francisco,California,United States,Bank Withdrawal
1814-DKOLC,Stayed,0,24,,,3,4855,63,Female,0,5,Month-to-Month,$25.45,$134.75,$161.80,0,,1,0,0,$5.41,Loma Linda,California,United States,Credit Card
4713-LZDRV,Churned,1,94,Price,Long distance charges,3,4322,80,Female,1,2,Month-to-Month,$79.60,$195.05,$258.87,1,Cable,1,1,30,$31.91,Malibu,California,United States,Bank Withdrawal
1024-GUALD,Churned,1,94,Dissatisfaction,Product dissatisfaction,1,4851,29,Female,0,1,Month-to-Month,$24.80,$24.80,$24.80,1,DSL,0,1,29,$0.00,Glendale,California,United States,Bank Withdrawal
9036-CSKBW,Stayed,0,24,,,3,5446,62,Female,0,51,One Year,$107.45,"$5,680.90","$6,050.68",1,Fiber Optic,1,1,6,$7.54,Los Gatos,California,United States,Bank Withdrawal
6705-LXORM,Stayed,0,24,,,4,2064,79,Female,1,5,One Year,$70.05,$302.60,$329.70,1,Fiber Optic,1,1,23,$5.42,Perris,California,United States,Bank Withdrawal
4439-YRNVD,Stayed,0,24,,,3,4571,33,Female,0,10,Month-to-Month,$36.25,$374.00,$374.00,1,DSL,0,1,23,$0.00,Selma,California,United States,Bank Withdrawal
5414-OFQCB,Stayed,0,24,,,5,5076,34,Male,0,57,Two Year,$90.45,"$5,229.80","$7,053.69",1,Fiber Optic,1,0,10,$30.77,Hanford,California,United States,Credit Card
0723-DRCLG,Churned,1,94,Other,Don't know,2,2394,73,Female,1,1,Month-to-Month,$74.45,$74.45,$115.72,1,Fiber Optic,1,0,11,$31.27,Fallbrook,California,United States,Bank Withdrawal
8097-OMULG,Stayed,0,24,,,4,5918,63,Male,0,59,One Year,$76.75,"$4,541.90","$5,482.36",1,DSL,1,1,19,$15.94,San Jose,California,United States,Credit Card
4632-XJMEX,Stayed,0,24,,,4,6281,20,Male,0,53,One Year,$62.85,"$3,419.50","$5,953.43",1,Cable,1,1,59,$47.81,Fresno,California,United States,Credit Card
6029-CSMJE,Stayed,0,24,,,3,3090,63,Male,0,17,Month-to-Month,$25.65,$440.20,$440.20,1,Cable,0,1,11,$0.00,Forest Ranch,California,United States,Mailed Check
5793-YOLJN,Stayed,0,24,,,3,5046,53,Female,0,55,Two Year,$21.00,"$1,210.30","$3,328.35",0,,1,0,0,$38.51,Oro Grande,California,United States,Credit Card
1730-ZMAME,Stayed,0,24,,,4,3041,74,Female,1,32,Two Year,$79.50,"$2,665.00","$4,220.84",1,Fiber Optic,1,1,12,$48.62,Ontario,California,United States,Bank Withdrawal
9971-ZWPBF,Stayed,0,24,,,3,5151,70,Male,1,34,Month-to-Month,$108.90,"$3,625.20","$4,054.36",1,Fiber Optic,1,0,12,$11.74,Orinda,California,United States,Bank Withdrawal
8543-MSDMF,Joined,0,24,,,4,5528,36,Male,0,3,Month-to-Month,$77.40,$206.15,$339.41,1,Cable,1,1,6,$44.42,Coachella,California,United States,Bank Withdrawal
9306-CPCBC,Churned,1,94,Competitor,Competitor made better offer,3,3207,44,Female,0,3,Month-to-Month,$74.25,$210.30,$316.92,1,Fiber Optic,1,1,27,$35.54,Moreno Valley,California,United States,Bank Withdrawal
7929-SKFGK,Stayed,0,24,,,4,4280,23,Male,0,70,Two Year,$114.30,"$8,244.30","$9,761.90",1,Fiber Optic,1,1,30,$21.68,Mentone,California,United States,Credit Card
8166-ZZTFS,Churned,1,94,Attitude,Attitude of support person,3,4400,74,Female,1,66,Two Year,$80.55,"$5,265.10","$6,697.30",1,Cable,1,1,3,$21.70,Roseville,California,United States,Bank Withdrawal
8757-TFHHJ,Joined,0,24,,,3,2978,55,Male,0,1,Month-to-Month,$49.80,$49.80,$88.01,1,Cable,1,1,13,$38.21,San Jose,California,United States,Credit Card
0133-BMFZO,Churned,1,94,Competitor,Competitor offered higher download speeds,2,3529,40,Female,0,2,Month-to-Month,$86.25,$181.65,$255.27,1,Fiber Optic,1,1,16,$36.81,Alhambra,California,United States,Bank Withdrawal
5296-BFCYD,Stayed,0,24,,,5,3392,35,Male,0,46,Two Year,$20.10,$936.85,"$1,622.71",0,,1,0,0,$14.91,San Fernando,California,United States,Mailed Check
4079-WWQQQ,Stayed,0,24,,,4,4266,45,Male,0,72,Two Year,$65.55,"$4,807.45","$4,807.45",1,Cable,0,1,10,$0.00,San Francisco,California,United States,Bank Withdrawal
4900-MSOMT,Stayed,0,24,,,4,6087,39,Female,0,72,Two Year,$80.20,"$5,714.20","$9,250.84",1,DSL,1,1,23,$49.12,Carnelian Bay,California,United States,Bank Withdrawal
1324-NLTJE,Churned,1,94,Other,Don't know,1,3167,73,Female,1,15,Month-to-Month,$55.00,$757.10,"$1,014.95",1,DSL,1,1,19,$17.19,Emeryville,California,United States,Credit Card
9586-JGQKH,Stayed,0,24,,,3,4512,61,Female,0,64,Two Year,$105.40,"$6,794.75","$9,915.15",1,Fiber Optic,1,1,18,$49.26,Cathedral City,California,United States,Bank Withdrawal
2162-FRZAA,Stayed,0,24,,,5,5374,45,Male,0,63,Two Year,$39.35,"$2,395.05","$2,395.05",1,DSL,0,1,16,$0.00,Fort Irwin,California,United States,Bank Withdrawal
1335-NTIUC,Stayed,0,24,,,5,5473,61,Male,0,9,Month-to-Month,$24.95,$190.25,$190.25,1,DSL,0,1,7,$0.00,Pacoima,California,United States,Bank Withdrawal
9577-WJVCQ,Stayed,0,24,,,3,5310,24,Female,0,68,Month-to-Month,$54.45,"$3,687.75","$4,048.15",1,DSL,1,1,59,$5.30,West Covina,California,United States,Mailed Check
8409-WQJUX,Stayed,0,24,,,3,4458,37,Female,0,25,One Year,$54.20,"$1,423.15","$1,423.15",1,Cable,0,1,29,$0.00,Arcata,California,United States,Bank Withdrawal
6598-RFFVI,Churned,1,94,Price,Long distance charges,3,2279,56,Male,0,2,One Year,$19.30,$28.30,$59.88,0,,1,0,0,$15.79,San Bernardino,California,United States,Credit Card
0875-CABNR,Churned,1,94,Attitude,Attitude of support person,3,3320,70,Female,1,10,Month-to-Month,$84.60,$865.55,"$1,034.05",1,Fiber Optic,1,1,30,$16.85,San Luis Obispo,California,United States,Credit Card
8000-REIQB,Churned,1,94,Competitor,Competitor made better offer,2,3208,73,Female,1,1,Month-to-Month,$69.95,$69.95,$102.45,1,Fiber Optic,1,0,27,$22.50,San Diego,California,United States,Bank Withdrawal
4827-USJHP,Stayed,0,24,,,4,2764,45,Male,0,20,Month-to-Month,$51.80,"$1,023.85","$1,102.65",1,DSL,1,1,18,$3.94,Glendale,California,United States,Credit Card
1548-ARAGG,Stayed,0,23,,,3,5605,28,Female,0,4,Month-to-Month,$58.50,$224.85,$365.65,1,DSL,1,1,52,$35.20,Cedar Glen,California,United States,Credit Card
9821-POOTN,Churned,1,94,Price,Price too high,2,4639,48,Male,0,35,Month-to-Month,$75.20,"$2,576.20","$4,272.65",1,Fiber Optic,1,1,12,$48.47,San Dimas,California,United States,Bank Withdrawal
3523-QRQLL,Churned,1,94,Competitor,Competitor offered more data,2,5922,22,Female,0,22,One Year,$69.50,"$1,498.20","$2,219.51",1,DSL,1,1,76,$35.04,Bieber,California,United States,Bank Withdrawal
3569-VLDHH,Stayed,0,23,,,4,6123,59,Male,0,66,One Year,$75.10,"$5,013.00","$6,960.00",1,DSL,1,1,76,$29.50,Sacramento,California,United States,Bank Withdrawal
2480-EJWYP,Stayed,0,23,,,3,6019,66,Female,1,58,One Year,$97.80,"$5,458.80","$8,090.26",1,Fiber Optic,1,1,28,$45.37,Roseville,California,United States,Bank Withdrawal
8515-OCTJS,Churned,1,94,Competitor,Competitor made better offer,3,4931,61,Female,0,25,Two Year,$24.75,$692.10,"$1,185.85",0,,1,0,0,$19.75,Lemoore,California,United States,Credit Card
7668-XCFYV,Stayed,0,23,,,3,3689,77,Female,1,17,Month-to-Month,$92.55,"$1,614.70","$1,679.81",1,Fiber Optic,1,1,20,$3.83,Glendora,California,United States,Bank Withdrawal
2848-YXSMW,Stayed,0,23,,,5,5234,38,Male,0,72,Two Year,$19.40,"$1,363.25","$4,927.25",0,,1,0,0,$49.50,Torrance,California,United States,Credit Card
1025-FALIX,Stayed,0,23,,,3,5379,49,Female,0,26,Month-to-Month,$69.05,"$1,815.65","$2,790.91",1,Fiber Optic,1,1,30,$37.51,Nicolaus,California,United States,Credit Card
1393-IMKZG,Joined,0,23,,,4,3270,50,Female,0,1,Month-to-Month,$95.85,$95.85,$98.55,1,Fiber Optic,1,1,14,$2.70,Fullerton,California,United States,Bank Withdrawal
8058-DMYRU,Stayed,0,23,,,5,5232,69,Male,1,54,Two Year,$90.05,"$4,931.80","$5,935.12",1,Fiber Optic,1,1,14,$18.58,Glendale,California,United States,Bank Withdrawal
7446-YPODE,Stayed,0,23,,,3,5296,75,Male,1,11,Two Year,$60.25,$662.95,"$1,314.58",1,DSL,1,0,17,$48.33,Bridgeport,California,United States,Bank Withdrawal
8205-VSLRB,Stayed,0,23,,,3,6252,22,Male,0,70,Two Year,$77.30,"$5,498.20","$5,807.33",1,Cable,1,1,41,$4.80,Greenview,California,United States,Credit Card
6924-TDGMT,Stayed,0,23,,,5,3971,34,Male,0,11,One Year,$20.55,$184.95,$472.16,0,,1,0,0,$26.11,Platina,California,United States,Credit Card
1098-KFQEC,Stayed,0,23,,,5,5366,24,Female,0,55,Two Year,$19.40,"$1,083.00","$2,609.25",0,,1,0,0,$27.75,Encino,California,United States,Credit Card
5389-FFVKB,Churned,1,94,Dissatisfaction,Service dissatisfaction,1,5365,71,Male,1,32,Month-to-Month,$80.30,"$2,483.05","$2,549.61",1,Fiber Optic,1,1,25,$2.08,Thousand Oaks,California,United States,Credit Card
2483-XSSMZ,Stayed,0,23,,,3,5531,22,Female,0,39,One Year,$47.85,"$1,886.40","$2,944.27",1,DSL,1,0,82,$25.33,Orinda,California,United States,Bank Withdrawal
6874-SGLHU,Stayed,0,23,,,5,4126,44,Male,0,30,One Year,$97.00,"$3,021.30","$3,386.40",1,Fiber Optic,1,1,16,$12.17,San Jose,California,United States,Bank Withdrawal
5198-EFNBM,Stayed,0,23,,,4,5636,66,Male,1,57,One Year,$90.65,"$5,199.80","$7,857.14",1,Fiber Optic,1,1,4,$46.62,Kingsburg,California,United States,Bank Withdrawal
8421-WZOOW,Stayed,0,23,,,3,4912,75,Female,1,57,Month-to-Month,$95.30,"$5,567.45","$7,177.70",1,Fiber Optic,1,1,15,$28.25,Rio Vista,California,United States,Credit Card
3398-FSHON,Churned,1,94,Competitor,Competitor made better offer,2,4703,79,Female,1,12,Month-to-Month,$91.30,"$1,094.50","$1,502.62",1,Fiber Optic,1,1,18,$34.01,San Diego,California,United States,Bank Withdrawal
6922-NCEDI,Stayed,0,23,,,4,6473,38,Male,0,56,One Year,$21.20,"$1,238.65","$3,961.93",0,,1,0,0,$48.63,Costa Mesa,California,United States,Mailed Check
4616-ULAOA,Stayed,0,23,,,3,6332,33,Female,0,65,Two Year,$110.80,"$7,245.90","$10,184.55",1,Fiber Optic,1,1,19,$45.21,Escondido,California,United States,Credit Card
4939-KYYPY,Stayed,0,23,,,4,4818,55,Male,0,27,Month-to-Month,$59.45,"$1,611.65","$2,528.03",1,Cable,1,1,25,$33.94,Coleville,California,United States,Bank Withdrawal
8780-RSYYU,Stayed,0,23,,,4,2159,42,Female,0,25,Month-to-Month,$19.20,$532.10,$682.10,0,,1,0,0,$6.00,Dixon,California,United States,Credit Card
8461-EFQYM,Stayed,0,23,,,3,2997,36,Female,0,38,One Year,$24.25,$914.40,"$2,633.63",0,,1,0,0,$46.18,San Jose,California,United States,Bank Withdrawal
3714-JTVOV,Churned,1,94,Attitude,Attitude of support person,1,2322,76,Female,1,42,Month-to-Month,$74.15,"$3,229.40","$3,351.20",1,Fiber Optic,1,1,21,$2.90,Crows Landing,California,United States,Credit Card
8838-GPHZP,Stayed,0,23,,,5,6469,25,Female,0,63,Two Year,$20.60,"$1,298.70","$2,342.61",0,,1,0,0,$16.57,Orange,California,United States,Credit Card
5057-LCOUI,Churned,1,94,Attitude,Attitude of support person,3,4119,35,Female,0,39,Month-to-Month,$50.75,"$2,011.40","$2,011.40",1,DSL,0,1,4,$0.00,Nipomo,California,United States,Bank Withdrawal
4785-FCIFB,Stayed,0,23,,,5,4900,20,Female,0,61,Two Year,$24.40,"$1,417.90","$2,643.39",0,,1,0,0,$20.09,Forest Falls,California,United States,Mailed Check
3726-TBHQT,Stayed,0,23,,,4,5600,25,Male,0,71,Two Year,$114.00,"$8,175.90","$9,982.85",1,Fiber Optic,1,1,59,$25.45,Catheys Valley,California,United States,Bank Withdrawal
8563-OYMQY,Stayed,0,23,,,5,5687,49,Male,0,17,Month-to-Month,$90.95,"$1,612.20","$2,206.86",1,Fiber Optic,1,1,21,$34.98,Covina,California,United States,Credit Card
1960-UYCNN,Stayed,0,23,,,3,4810,35,Male,0,10,Month-to-Month,$95.25,"$1,021.55","$1,285.85",1,Fiber Optic,1,1,13,$26.43,Julian,California,United States,Bank Withdrawal
4324-AHJKS,Stayed,0,23,,,4,5104,42,Female,0,5,Month-to-Month,$55.80,$300.40,$424.55,1,DSL,1,1,26,$24.83,Buttonwillow,California,United States,Credit Card
5590-YRFJT,Churned,1,94,Other,Don't know,3,3298,44,Female,0,20,Month-to-Month,$24.45,$482.80,$482.80,1,DSL,0,1,10,$0.00,Lompoc,California,United States,Bank Withdrawal
9555-SAHUZ,Stayed,0,23,,,3,5499,30,Female,0,38,Month-to-Month,$54.50,"$2,076.05","$3,834.31",1,Cable,1,1,30,$46.27,Kernville,California,United States,Bank Withdrawal
4237-RLAQD,Churned,1,94,Attitude,Attitude of support person,2,5930,58,Male,0,1,Month-to-Month,$45.85,$45.85,$90.60,1,Cable,1,1,12,$44.75,Callahan,California,United States,Credit Card
3179-GBRWV,Stayed,0,23,,,4,4604,79,Male,1,21,One Year,$64.95,"$1,339.80","$2,241.75",1,DSL,1,1,30,$42.95,San Gabriel,California,United States,Bank Withdrawal
7957-RYHQD,Churned,1,94,Price,Price too high,1,3207,65,Female,1,40,Month-to-Month,$79.20,"$3,233.85","$5,028.25",1,Fiber Optic,1,1,4,$44.86,Bellflower,California,United States,Credit Card
8929-KSWIH,Stayed,0,23,,,4,3847,21,Male,0,25,Two Year,$99.30,"$2,513.50","$2,637.00",1,Fiber Optic,1,1,51,$4.94,San Jose,California,United States,Bank Withdrawal
7663-CUXZB,Stayed,0,23,,,3,6251,34,Male,0,59,Two Year,$113.75,"$6,561.25","$7,445.07",1,Fiber Optic,1,1,19,$14.98,Fields Landing,California,United States,Bank Withdrawal
9651-GTSAQ,Churned,1,94,Attitude,Attitude of support person,3,4471,44,Female,0,53,One Year,$106.10,"$5,769.75","$7,364.52",1,Fiber Optic,1,1,11,$30.09,Corning,California,United States,Bank Withdrawal
9606-PBKBQ,Churned,1,94,Attitude,Attitude of support person,1,4584,69,Male,1,32,Month-to-Month,$85.00,"$2,642.05","$2,784.16",1,Fiber Optic,1,1,23,$5.99,Long Beach,California,United States,Bank Withdrawal
7754-IXRMC,Joined,0,23,,,4,3980,39,Female,0,1,Month-to-Month,$45.35,$45.35,$57.81,1,DSL,1,1,14,$12.46,Atascadero,California,United States,Credit Card
7398-HPYZQ,Stayed,0,23,,,4,5007,30,Male,0,71,Two Year,$90.55,"$6,404.00","$8,433.18",1,Cable,1,1,30,$28.58,Beaumont,California,United States,Bank Withdrawal
2277-BKJKN,Stayed,0,23,,,4,4951,70,Female,1,71,Two Year,$99.20,"$7,213.75","$8,775.75",1,Fiber Optic,1,1,27,$22.00,Camptonville,California,United States,Bank Withdrawal
8566-YPRGL,Joined,0,23,,,4,5279,57,Female,0,1,Month-to-Month,$19.50,$19.50,$52.52,0,,1,0,0,$33.02,Long Beach,California,United States,Credit Card
6859-QNXIQ,Stayed,0,23,,,3,5308,43,Female,0,72,Two Year,$113.10,"$8,248.50","$10,143.54",1,Fiber Optic,1,1,53,$26.32,Costa Mesa,California,United States,Bank Withdrawal
2472-OVKUP,Churned,1,94,Dissatisfaction,Service dissatisfaction,2,2283,39,Male,0,6,Month-to-Month,$91.00,$531.00,$783.48,1,Fiber Optic,1,1,29,$42.08,Canoga Park,California,United States,Bank Withdrawal
0929-HYQEW,Joined,0,23,,,3,2085,20,Male,0,3,Month-to-Month,$50.15,$160.85,$213.11,1,DSL,1,1,59,$17.42,Oakland,California,United States,Credit Card
1585-MQSSU,Churned,1,94,Dissatisfaction,Lack of self-service on Website,1,5659,36,Male,0,17,Month-to-Month,$51.50,$900.50,"$1,657.36",1,Cable,1,1,2,$46.60,Santa Rosa,California,United States,Mailed Check
0320-DWVTU,Stayed,0,23,,,3,4754,46,Female,0,53,Two Year,$99.50,"$5,424.25","$7,733.46",1,Fiber Optic,1,1,13,$43.57,Riverdale,California,United States,Credit Card
7094-MSZAO,Stayed,0,23,,,4,2049,55,Male,0,10,Month-to-Month,$20.05,$218.50,$356.80,0,,1,0,0,$13.83,Oakland,California,United States,Credit Card
7594-RQHXR,Churned,1,94,Other,Deceased,2,3108,20,Female,0,1,Month-to-Month,$79.60,$79.60,$101.32,1,Fiber Optic,1,1,52,$21.72,Covina,California,United States,Bank Withdrawal
4948-WBBKL,Stayed,0,23,,,3,5041,80,Female,1,36,Two Year,$74.90,"$2,659.45","$4,155.97",1,Fiber Optic,1,1,10,$41.57,Dunnigan,California,United States,Bank Withdrawal
6402-ZFPPI,Churned,1,94,Price,Price too high,1,4969,75,Female,1,25,Month-to-Month,$102.80,"$2,660.20","$3,572.70",1,Fiber Optic,1,1,30,$36.50,Fair Oaks,California,United States,Credit Card
2961-VNFKL,Stayed,0,23,,,5,5072,42,Female,0,71,Two Year,$25.95,"$1,801.90","$3,556.31",0,,1,0,0,$24.71,Mountain View,California,United States,Credit Card
4254-QPEDE,Stayed,0,23,,,4,4275,22,Female,0,52,Two Year,$66.25,"$3,330.10","$3,330.10",1,DSL,0,1,52,$0.00,Banning,California,United States,Credit Card
8985-OOPOS,Joined,0,23,,,5,2900,54,Female,0,1,One Year,$74.10,$74.10,$110.15,1,DSL,1,1,30,$36.05,Occidental,California,United States,Credit Card
0869-PAPRP,Stayed,0,23,,,3,3935,68,Female,1,26,Two Year,$85.70,"$2,067.00","$3,269.24",1,Fiber Optic,1,1,4,$46.24,Pixley,California,United States,Credit Card
8901-HJXTF,Churned,1,94,Competitor,Competitor made better offer,1,3747,46,Female,0,12,Month-to-Month,$29.20,$309.10,$309.10,1,DSL,0,1,27,$0.00,San Diego,California,United States,Mailed Check
6261-LHRTG,Stayed,0,23,,,4,4020,27,Female,0,26,Month-to-Month,$54.75,"$1,406.90","$2,442.74",1,Cable,1,1,42,$39.84,Upland,California,United States,Credit Card
9572-WUKSB,Joined,0,23,,,3,4416,22,Male,0,3,Month-to-Month,$29.90,$92.25,$92.25,1,DSL,0,1,41,$0.00,South Pasadena,California,United States,Bank Withdrawal
0325-XBFAC,Churned,1,94,Competitor,Competitor offered more data,1,5811,44,Male,0,8,Month-to-Month,$94.70,$740.30,$976.22,1,Fiber Optic,1,0,10,$19.49,Hoopa,California,United States,Bank Withdrawal
1925-GMVBW,Stayed,0,23,,,3,5967,49,Female,0,5,Month-to-Month,$20.55,$96.10,$218.75,0,,1,0,0,$24.53,Oroville,California,United States,Credit Card
3976-BWUCK,Churned,1,94,Competitor,Competitor made better offer,3,5255,63,Female,0,30,Month-to-Month,$94.10,"$2,804.45","$3,014.75",1,Fiber Optic,1,1,24,$7.01,San Diego,California,United States,Credit Card
1143-NMNQJ,Churned,1,95,Attitude,Attitude of service provider,2,2187,39,Female,0,2,Month-to-Month,$85.70,$169.80,$197.94,1,Fiber Optic,1,1,6,$14.07,Boulder Creek,California,United States,Bank Withdrawal
2507-QZPQS,Stayed,0,23,,,5,4999,24,Male,0,15,Month-to-Month,$95.70,"$1,451.10","$1,600.65",1,Fiber Optic,1,1,47,$9.97,La Mirada,California,United States,Bank Withdrawal
7100-FQPRV,Stayed,0,23,,,3,4106,24,Male,0,43,One Year,$71.90,"$3,173.35","$5,241.65",1,DSL,1,1,51,$48.10,Canoga Park,California,United States,Credit Card
4250-FDVOU,Churned,1,95,Attitude,Attitude of support person,1,4110,44,Female,0,6,Month-to-Month,$56.25,$389.10,$492.18,1,DSL,1,1,22,$17.18,Woodland,California,United States,Bank Withdrawal
7820-ZYGNY,Stayed,0,23,,,3,4616,33,Male,0,63,One Year,$90.45,"$5,825.50","$6,505.73",1,Fiber Optic,1,0,28,$9.21,La Puente,California,United States,Credit Card
9426-SXNHE,Joined,0,23,,,4,5355,23,Female,0,2,Month-to-Month,$18.75,$53.15,$62.99,0,,1,0,0,$4.92,Orleans,California,United States,Bank Withdrawal
8668-KNZTI,Stayed,0,23,,,3,5957,42,Male,0,52,One Year,$53.75,"$2,790.65","$5,238.33",1,DSL,1,1,3,$47.90,Sacramento,California,United States,Bank Withdrawal
6394-HHHZM,Joined,0,23,,,4,2011,27,Male,0,3,Month-to-Month,$20.70,$57.50,$172.73,0,,1,0,0,$38.41,Little River,California,United States,Credit Card
0811-GSDTP,Stayed,0,22,,,5,3540,50,Female,0,13,Month-to-Month,$30.15,$382.20,$392.20,1,Cable,0,0,19,$0.00,Alameda,California,United States,Bank Withdrawal
4374-YMUSQ,Stayed,0,22,,,3,4022,64,Male,0,34,One Year,$116.25,"$3,899.05","$4,660.99",1,Fiber Optic,1,1,13,$22.41,Lake Elsinore,California,United States,Credit Card
5982-FPVQN,Stayed,0,22,,,3,3407,40,Female,0,37,Month-to-Month,$95.15,"$3,532.85","$5,050.96",1,Fiber Optic,1,1,15,$41.03,Camarillo,California,United States,Bank Withdrawal
6496-JDSSB,Stayed,0,22,,,4,2165,24,Female,0,8,Month-to-Month,$80.00,$624.60,$943.96,1,Fiber Optic,1,1,73,$39.92,Oak Park,California,United States,Bank Withdrawal
9286-BHDQG,Stayed,0,22,,,4,5041,46,Male,0,72,Two Year,$45.25,"$3,139.80","$3,139.80",1,DSL,0,1,17,$0.00,Thousand Oaks,California,United States,Credit Card
1866-OBPNR,Joined,0,22,,,5,5494,28,Male,0,1,Month-to-Month,$74.60,$74.60,$117.59,1,Fiber Optic,1,1,59,$42.99,Sacramento,California,United States,Credit Card
1094-BKOSX,Stayed,0,22,,,4,4534,52,Female,0,45,One Year,$51.00,"$2,264.50","$2,264.50",1,Cable,0,1,19,$0.00,Coleville,California,United States,Bank Withdrawal
0756-MPZRL,Stayed,0,22,,,3,3007,35,Male,0,46,One Year,$33.70,"$1,537.85","$1,537.85",1,DSL,0,1,18,$0.00,Pauma Valley,California,United States,Credit Card
1722-LDZJS,Stayed,0,22,,,4,6050,38,Male,0,53,One Year,$20.20,"$1,068.15","$2,151.47",0,,1,0,0,$20.44,Sanger,California,United States,Credit Card
8992-VONJD,Stayed,0,22,,,3,5156,63,Female,0,13,Month-to-Month,$56.00,$764.55,"$1,116.07",1,DSL,1,1,10,$27.04,Long Beach,California,United States,Bank Withdrawal
7982-VCELR,Stayed,0,22,,,4,2807,20,Female,0,36,Month-to-Month,$94.80,"$3,565.65","$4,242.43",1,Fiber Optic,1,1,71,$19.64,Ramona,California,United States,Credit Card
9099-FTUHS,Stayed,0,22,,,3,2989,40,Female,0,23,Month-to-Month,$54.40,"$1,249.25","$2,367.74",1,Cable,1,1,11,$48.63,Grass Valley,California,United States,Bank Withdrawal
7542-CYDDM,Stayed,0,22,,,3,4204,61,Male,0,18,Month-to-Month,$20.05,$358.50,$771.96,0,,1,0,0,$22.97,Turlock,California,United States,Credit Card
8823-RLPWL,Stayed,0,22,,,4,4259,24,Female,0,72,Two Year,$110.65,"$8,065.65","$11,032.77",1,Fiber Optic,1,1,73,$41.21,Rosamond,California,United States,Credit Card
9058-CBREO,Churned,1,95,Dissatisfaction,Product dissatisfaction,1,3357,69,Female,1,1,Month-to-Month,$50.55,$50.55,$73.11,1,Cable,1,1,2,$22.56,Winton,California,United States,Credit Card
